Date,SHA,Test,Data1,Data2,Data3,Data4,Data5
2023-08-07T06:28+00:00,3515494a1060bb9e80a5e8988642801acb9b6e7c,launchPerformance,0.865785, 0.886524, 0.883747, 0.882582, 0.883155
2023-08-07T18:29+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,loginPerformance,0.379927, 0.354300, 0.431182, 0.427915, 0.393365
2023-08-07T18:29+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,totalTime,118.917190, 119.908497, 118.708460, 118.712297, 119.518136
2023-08-07T18:29+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,roomFlowPerformance,21.923643, 21.940129, 21.928894, 21.925641, 21.987322
2023-08-07T18:29+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,firstSyncPerformance,0.402065, 0.361090, 0.380110, 0.392752, 0.364415
2023-08-07T18:29+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,launchPerformance,0.903507, 1.007419, 0.911964, 0.879840, 0.916637
2023-08-08T06:28+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,loginPerformance,0.298331, 0.266516, 0.264137, 0.294629, 0.298273
2023-08-08T06:28+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,totalTime,118.664541, 118.427576, 117.907948, 118.736224, 119.337973
2023-08-08T06:28+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,roomFlowPerformance,21.475032, 21.432755, 21.446970, 22.074442, 22.044398
2023-08-08T06:28+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,firstSyncPerformance,0.360333, 0.333680, 0.337015, 0.456192, 0.309562
2023-08-08T06:28+00:00,22c0e38c5d4214ed8d35b5f10440ba5dc1b7a9fc,launchPerformance,0.898466, 0.892303, 0.874189, 0.891051, 0.815655
2023-08-08T18:29+00:00,35685db3c4ce3e050858013635cd0f368440c86a,loginPerformance,0.207961, 0.198541, 0.377950, 0.196071, 0.191016
2023-08-08T18:29+00:00,35685db3c4ce3e050858013635cd0f368440c86a,totalTime,118.525129, 118.545830, 118.548491, 119.182868, 118.093836
2023-08-08T18:29+00:00,35685db3c4ce3e050858013635cd0f368440c86a,roomFlowPerformance,21.940886, 21.970087, 21.968026, 21.615978, 21.442132
2023-08-08T18:29+00:00,35685db3c4ce3e050858013635cd0f368440c86a,firstSyncPerformance,0.525860, 0.531984, 0.452977, 0.589217, 0.487944
2023-08-08T18:29+00:00,35685db3c4ce3e050858013635cd0f368440c86a,launchPerformance,0.903156, 0.891465, 0.867405, 0.884233, 0.877399
2023-08-09T06:28+00:00,35685db3c4ce3e050858013635cd0f368440c86a,loginPerformance,0.237441, 0.186979, 0.192848, 0.249248, 0.212514
2023-08-09T06:28+00:00,35685db3c4ce3e050858013635cd0f368440c86a,totalTime,118.568544, 118.782042, 118.669249, 118.775607, 119.436789
2023-08-09T06:28+00:00,35685db3c4ce3e050858013635cd0f368440c86a,roomFlowPerformance,21.960674, 21.960738, 22.105564, 21.984078, 21.445348
2023-08-09T06:28+00:00,35685db3c4ce3e050858013635cd0f368440c86a,firstSyncPerformance,0.338834, 0.322918, 0.370127, 0.365463, 0.364484
2023-08-09T06:28+00:00,35685db3c4ce3e050858013635cd0f368440c86a,launchPerformance,0.897985, 0.925101, 0.906269, 0.895786, 0.907080
2023-08-09T18:29+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,loginPerformance,0.234706, 0.209025, 0.228437, 0.196372, 0.188748
2023-08-09T18:29+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,totalTime,118.841080, 118.216536, 118.659550, 118.787504, 118.604134
2023-08-09T18:29+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,roomFlowPerformance,22.106469, 21.492994, 21.914770, 22.111136, 21.527230
2023-08-09T18:29+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,firstSyncPerformance,0.359552, 0.322845, 0.334554, 0.355937, 0.322506
2023-08-09T18:29+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,launchPerformance,0.914722, 0.923056, 0.870049, 0.870675, 0.870368
2023-08-10T06:28+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,loginPerformance,0.212173, 0.182168, 0.370411, 0.188624, 0.197853
2023-08-10T06:28+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,totalTime,118.697614, 118.570743, 118.364547, 119.578128, 118.637475
2023-08-10T06:28+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,roomFlowPerformance,21.925179, 22.058933, 21.459804, 21.921508, 21.450392
2023-08-10T06:28+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,firstSyncPerformance,0.361471, 0.376297, 0.314054, 0.344667, 0.342666
2023-08-10T06:28+00:00,f649d362f56bc50335dbede9aa87d0efd16bb6e3,launchPerformance,0.876712, 0.949054, 0.863286, 0.899433, 0.844458
2023-08-10T18:28+00:00,975db4deb3041e99ed2482d6ec27d9cf8315067c,loginPerformance,0.348369, 0.255021, 0.197324, 0.204469, 0.337867
2023-08-10T18:28+00:00,975db4deb3041e99ed2482d6ec27d9cf8315067c,totalTime,118.679113, 118.655277, 118.659015, 118.784832, 118.816155
2023-08-10T18:28+00:00,975db4deb3041e99ed2482d6ec27d9cf8315067c,roomFlowPerformance,22.006624, 21.920092, 21.987637, 21.959198, 21.920997
2023-08-10T18:28+00:00,975db4deb3041e99ed2482d6ec27d9cf8315067c,firstSyncPerformance,0.557955, 0.490819, 0.628788, 0.566639, 0.583135
2023-08-10T18:28+00:00,975db4deb3041e99ed2482d6ec27d9cf8315067c,launchPerformance,0.924303, 0.903134, 0.896483, 0.886291, 0.886494
2023-08-11T06:29+00:00,8512d4c857bc7f7079b63c008a4bc4cbdf13a6fb,loginPerformance,0.228527, 0.186199, 0.203008, 0.200103, 0.193232
2023-08-11T06:29+00:00,8512d4c857bc7f7079b63c008a4bc4cbdf13a6fb,totalTime,118.043847, 118.120668, 118.844867, 118.360939, 119.588372
2023-08-11T06:29+00:00,8512d4c857bc7f7079b63c008a4bc4cbdf13a6fb,roomFlowPerformance,21.472044, 21.493276, 22.095353, 21.479076, 21.468159
2023-08-11T06:29+00:00,8512d4c857bc7f7079b63c008a4bc4cbdf13a6fb,firstSyncPerformance,0.360351, 0.357220, 0.340857, 0.414974, 0.360657
2023-08-11T06:29+00:00,8512d4c857bc7f7079b63c008a4bc4cbdf13a6fb,launchPerformance,0.871754, 0.879914, 0.893572, 0.938750, 0.854593
2023-08-11T18:29+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,loginPerformance,0.252058, 0.192400, 0.192374, 0.183597, 0.186933
2023-08-11T18:29+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,totalTime,118.705382, 118.657478, 118.381020, 118.213188, 118.560112
2023-08-11T18:29+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,roomFlowPerformance,21.956001, 21.975088, 21.937326, 21.603203, 21.549024
2023-08-11T18:29+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,firstSyncPerformance,0.346687, 0.421495, 0.396463, 0.356374, 0.510976
2023-08-11T18:29+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,launchPerformance,0.938762, 0.867523, 0.879954, 0.893172, 0.897027
2023-08-12T06:28+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,loginPerformance,0.182117, 0.179270, 0.192725, 0.243882, 0.189055
2023-08-12T06:28+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,totalTime,118.571965, 118.468712, 118.594470, 118.752721, 119.486516
2023-08-12T06:28+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,roomFlowPerformance,22.009044, 21.925498, 21.936211, 21.923094, 22.060084
2023-08-12T06:28+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,firstSyncPerformance,0.418148, 0.356490, 0.337531, 0.330233, 0.365876
2023-08-12T06:28+00:00,4503e6e0ccbc1f427a4c85697100836ddb11e3a9,launchPerformance,0.878898, 0.875948, 0.888806, 0.889377, 0.906013
2023-08-12T18:29+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,loginPerformance,0.210513, 0.188352, 0.176295, 0.275412, 0.198816
2023-08-12T18:29+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,totalTime,120.002772, 118.664390, 118.606606, 119.047745, 119.264000
2023-08-12T18:29+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,roomFlowPerformance,21.938396, 21.940475, 21.935929, 22.015009, 21.931550
2023-08-12T18:29+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,firstSyncPerformance,0.579831, 0.498339, 0.603194, 0.472747, 0.399681
2023-08-12T18:29+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,launchPerformance,1.065538, 0.876023, 0.868282, 0.840789, 0.970245
2023-08-13T06:28+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,loginPerformance,0.195161, 0.385123, 0.190763, 0.218916, 0.205461
2023-08-13T06:28+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,totalTime,118.602827, 118.681751, 118.632295, 119.506467, 120.259936
2023-08-13T06:28+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,roomFlowPerformance,21.953431, 21.990442, 21.978894, 21.953397, 21.928000
2023-08-13T06:28+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,firstSyncPerformance,0.391970, 0.322370, 0.326228, 0.376855, 0.358316
2023-08-13T06:28+00:00,e13e97400b2aee456ef5492faf78b8847bf97060,launchPerformance,0.879976, 0.851961, 0.888110, 0.879357, 0.871475
2023-08-14T06:29+00:00,c9d12122bfdd9e5fa6417e9b225dd7e5dd40182b,loginPerformance,0.329654, 0.200714, 0.203216, 0.253262, 0.194077
2023-08-14T06:29+00:00,c9d12122bfdd9e5fa6417e9b225dd7e5dd40182b,totalTime,118.578913, 118.641220, 118.589911, 118.697775, 119.375542
2023-08-14T06:29+00:00,c9d12122bfdd9e5fa6417e9b225dd7e5dd40182b,roomFlowPerformance,21.971030, 21.995665, 22.001354, 22.008539, 21.967414
2023-08-14T06:29+00:00,c9d12122bfdd9e5fa6417e9b225dd7e5dd40182b,firstSyncPerformance,0.333910, 0.356212, 0.370326, 0.365135, 0.382044
2023-08-14T06:29+00:00,c9d12122bfdd9e5fa6417e9b225dd7e5dd40182b,launchPerformance,0.890053, 0.865468, 0.874115, 0.883550, 0.920061
2023-08-14T18:30+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,loginPerformance,0.189995, 0.200016, 0.189621, 0.259152, 0.188384
2023-08-14T18:30+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,totalTime,118.749584, 119.538650, 118.532620, 123.084456, 119.072623
2023-08-14T18:30+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,roomFlowPerformance,21.995146, 22.007379, 21.908554, 21.448794, 21.916606
2023-08-14T18:30+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,firstSyncPerformance,0.374445, 0.327098, 0.368920, 0.339054, 0.388940
2023-08-14T18:30+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,launchPerformance,0.887059, 0.869480, 0.879245, 0.879438, 0.878547
2023-08-15T06:29+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,loginPerformance,0.196890, 0.329909, 0.193169, 0.246195, 0.351852
2023-08-15T06:29+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,totalTime,118.678773, 118.509004, 118.732537, 118.208614, 119.536887
2023-08-15T06:29+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,roomFlowPerformance,22.097471, 21.929100, 22.038486, 21.473701, 21.925022
2023-08-15T06:29+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,firstSyncPerformance,0.408688, 0.372006, 0.318714, 0.331649, 0.371989
2023-08-15T06:29+00:00,b2928a0dc63ce88ee85374d3a76423e3f1fc6390,launchPerformance,0.893418, 0.900265, 0.890855, 0.901968, 0.902066
2023-08-15T18:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,loginPerformance,0.368899, 0.256761, 0.223992, 0.362227, 0.219370
2023-08-15T18:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,totalTime,118.567321, 118.622090, 118.579612, 118.682385, 118.607029
2023-08-15T18:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,roomFlowPerformance,21.928532, 21.922520, 21.928183, 21.914898, 21.440550
2023-08-15T18:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,firstSyncPerformance,0.348294, 0.321719, 0.325654, 0.315783, 0.331147
2023-08-15T18:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,launchPerformance,0.908936, 0.901759, 0.890982, 0.892060, 0.876149
2023-08-16T06:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,loginPerformance,0.222855, 0.262062, 0.215708, 0.217539, 0.362190
2023-08-16T06:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,totalTime,118.645234, 118.465238, 118.606257, 118.678521, 118.213107
2023-08-16T06:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,roomFlowPerformance,21.913836, 21.916249, 21.924642, 21.915814, 21.453563
2023-08-16T06:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,firstSyncPerformance,0.353669, 0.307054, 0.326417, 0.336931, 0.319348
2023-08-16T06:29+00:00,0879102e84709655282618dca62fcbb72e9c627b,launchPerformance,0.904349, 0.873751, 0.883639, 0.890878, 0.887809
2023-08-18T18:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,loginPerformance,0.202379, 0.216004, 0.223234, 0.214323, 0.192917
2023-08-18T18:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,totalTime,118.079794, 118.115266, 118.985017, 118.039107, 118.830397
2023-08-18T18:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,roomFlowPerformance,21.441119, 21.447567, 21.438996, 21.453342, 21.429808
2023-08-18T18:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,firstSyncPerformance,0.296121, 0.282307, 0.293479, 0.303323, 0.289619
2023-08-18T18:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,launchPerformance,0.919222, 0.885475, 0.868563, 0.869910, 0.881453
2023-08-19T06:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,loginPerformance,0.209885, 0.196400, 0.395965, 0.200685, 0.291297
2023-08-19T06:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,totalTime,118.201275, 118.041610, 118.356728, 118.337093, 118.765792
2023-08-19T06:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,roomFlowPerformance,21.437613, 21.437462, 21.440376, 21.486947, 21.446583
2023-08-19T06:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,firstSyncPerformance,0.286740, 0.301273, 0.287225, 0.304021, 0.311838
2023-08-19T06:29+00:00,b4111d57d72593876f95c266d2951674ce0c027e,launchPerformance,0.957145, 0.914159, 0.900946, 0.876940, 0.914151
2023-08-19T18:30+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,loginPerformance,0.212749, 0.228366, 0.363349, 0.193569, 0.251306
2023-08-19T18:30+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,totalTime,119.057088, 118.011737, 118.182516, 118.169447, 119.084341
2023-08-19T18:30+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,roomFlowPerformance,21.437919, 21.441704, 21.452024, 21.483031, 21.457586
2023-08-19T18:30+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,firstSyncPerformance,0.318359, 0.315190, 0.276165, 0.324376, 0.300732
2023-08-19T18:30+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,launchPerformance,1.103439, 0.896494, 0.875208, 0.863231, 0.887638
2023-08-20T06:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,loginPerformance,0.237954, 0.204147, 0.246433, 0.197393, 0.200559
2023-08-20T06:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,totalTime,118.291569, 118.135397, 118.183790, 118.043320, 118.298110
2023-08-20T06:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,roomFlowPerformance,21.433335, 21.465001, 21.439851, 21.448397, 21.453723
2023-08-20T06:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,firstSyncPerformance,0.312259, 0.306051, 0.298512, 0.281528, 0.312514
2023-08-20T06:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,launchPerformance,0.883603, 0.868270, 0.874009, 0.905547, 0.899140
2023-08-20T18:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,loginPerformance,0.228231, 0.199887, 0.193991, 0.197830, 0.272108
2023-08-20T18:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,totalTime,119.667423, 119.354835, 118.117992, 118.128685, 118.986080
2023-08-20T18:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,roomFlowPerformance,21.435284, 21.444680, 21.428569, 21.443549, 21.447656
2023-08-20T18:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,firstSyncPerformance,0.291777, 0.334813, 0.366755, 0.305193, 0.333471
2023-08-20T18:29+00:00,8cb1db5ab597f6e0d43feb68f4e5d693227eb931,launchPerformance,1.021846, 0.944576, 0.898666, 0.882926, 0.858929
2023-08-21T06:29+00:00,534422c07d230a8d9d3e0041a6510b55a7c422f0,loginPerformance,0.218146, 0.198815, 0.265396, 0.202492, 0.210137
2023-08-21T06:29+00:00,534422c07d230a8d9d3e0041a6510b55a7c422f0,totalTime,118.318976, 119.924142, 118.207519, 117.924391, 117.964044
2023-08-21T06:29+00:00,534422c07d230a8d9d3e0041a6510b55a7c422f0,roomFlowPerformance,21.444196, 21.444006, 21.437671, 21.432626, 21.448723
2023-08-21T06:29+00:00,534422c07d230a8d9d3e0041a6510b55a7c422f0,firstSyncPerformance,0.292451, 0.313483, 0.285957, 0.300344, 0.315702
2023-08-21T06:29+00:00,534422c07d230a8d9d3e0041a6510b55a7c422f0,launchPerformance,0.973331, 0.874923, 0.854887, 0.868677, 0.880136
2023-08-21T18:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,loginPerformance,0.243088, 0.204105, 0.268481, 0.203391, 0.354088
2023-08-21T18:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,totalTime,118.630490, 118.017319, 118.109111, 118.088941, 118.209443
2023-08-21T18:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,roomFlowPerformance,21.439477, 21.426722, 21.431432, 21.421572, 21.422785
2023-08-21T18:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,firstSyncPerformance,0.342496, 0.332593, 0.332024, 0.328897, 0.434683
2023-08-21T18:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,launchPerformance,0.874238, 0.878471, 0.896064, 0.884473, 0.898113
2023-08-22T06:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,loginPerformance,0.259771, 0.211440, 0.322129, 0.210762, 0.263549
2023-08-22T06:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,totalTime,118.089218, 118.031461, 117.980881, 117.971165, 118.224258
2023-08-22T06:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,roomFlowPerformance,21.422112, 21.438613, 21.420969, 21.418100, 21.423380
2023-08-22T06:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,firstSyncPerformance,0.429875, 0.339044, 0.294563, 0.294527, 0.334044
2023-08-22T06:29+00:00,8dca82e65e7c0ba7bdf52893c0be3d36a7feec47,launchPerformance,0.883472, 0.876781, 0.844741, 0.877390, 0.872640
2023-08-22T18:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,loginPerformance,0.565599, 0.313017, 0.259652, 0.264256, 0.292327
2023-08-22T18:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,totalTime,118.995148, 120.486128, 121.225218, 122.713434, 120.279637
2023-08-22T18:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,roomFlowPerformance,21.874327, 21.866799, 21.855176, 21.858221, 21.864068
2023-08-22T18:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,firstSyncPerformance,0.491778, 0.496592, 0.550488, 0.503966, 0.479460
2023-08-22T18:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,launchPerformance,0.966279, 0.886307, 0.866793, 0.903709, 0.882177
2023-08-23T06:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,loginPerformance,0.243675, 0.332080, 0.322183, 0.267813, 0.232065
2023-08-23T06:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,totalTime,119.711966, 119.741428, 119.731121, 119.771530, 120.091579
2023-08-23T06:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,roomFlowPerformance,21.856929, 21.858106, 21.845617, 21.888498, 21.855693
2023-08-23T06:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,firstSyncPerformance,0.427254, 0.355678, 0.417044, 0.422923, 0.449979
2023-08-23T06:30+00:00,3ef15b9b0d032a0ff162531c4d61b8d04a606ef9,launchPerformance,0.871659, 0.872144, 0.890272, 0.863472, 0.862958
2023-08-23T18:30+00:00,bde50f8d676253c84160e1a662f42539f242f38b,loginPerformance,0.262535, 0.261658, 0.403911, 0.426678, 0.256573
2023-08-23T18:30+00:00,bde50f8d676253c84160e1a662f42539f242f38b,totalTime,118.841685, 118.803739, 121.184470, 118.837261, 121.690938
2023-08-23T18:30+00:00,bde50f8d676253c84160e1a662f42539f242f38b,roomFlowPerformance,21.844291, 21.846408, 21.830578, 21.843683, 21.861414
2023-08-23T18:30+00:00,bde50f8d676253c84160e1a662f42539f242f38b,firstSyncPerformance,0.404956, 0.519007, 0.399444, 1.005739, 0.472659
2023-08-23T18:30+00:00,bde50f8d676253c84160e1a662f42539f242f38b,launchPerformance,0.944132, 0.855140, 0.847136, 0.852601, 0.895741
2023-08-24T06:29+00:00,2f0540011307e3ea5ae569798c7f7c9b6ff226cb,loginPerformance,0.245600, 0.262244, 0.264071, 0.313165, 0.268866
2023-08-24T06:29+00:00,2f0540011307e3ea5ae569798c7f7c9b6ff226cb,totalTime,118.905927, 118.855567, 119.061583, 118.784296, 119.022974
2023-08-24T06:29+00:00,2f0540011307e3ea5ae569798c7f7c9b6ff226cb,roomFlowPerformance,21.820978, 21.822535, 21.871004, 21.805241, 21.849028
2023-08-24T06:29+00:00,2f0540011307e3ea5ae569798c7f7c9b6ff226cb,firstSyncPerformance,0.616841, 0.778202, 0.608029, 0.594855, 0.659511
2023-08-24T06:29+00:00,2f0540011307e3ea5ae569798c7f7c9b6ff226cb,launchPerformance,0.899263, 0.884251, 0.877129, 0.853135, 0.898313
2023-08-24T18:31+00:00,8c522e7966c5aea59456dc213878f2dc56596699,launchPerformance,0.906419, 0.891707, 0.869801, 0.894469, 0.904867
2023-08-24T18:31+00:00,8c522e7966c5aea59456dc213878f2dc56596699,roomFlowPerformance,20.035225, 19.983123, 19.988826, 19.921519, 19.958271
2023-08-24T18:31+00:00,8c522e7966c5aea59456dc213878f2dc56596699,totalTime,119.960066, 120.286652, 119.782965, 119.761675, 121.311632
2023-08-24T18:31+00:00,8c522e7966c5aea59456dc213878f2dc56596699,firstSyncPerformance,1.389692, 1.680347, 1.575173, 1.324942, 1.252144
2023-08-24T18:31+00:00,8c522e7966c5aea59456dc213878f2dc56596699,loginPerformance,0.258301, 0.281294, 0.348640, 0.468628, 0.484661
2023-08-25T06:29+00:00,8c522e7966c5aea59456dc213878f2dc56596699,launchPerformance,0.868158, 0.862259, 0.893294, 0.866781, 0.880705
2023-08-25T06:29+00:00,8c522e7966c5aea59456dc213878f2dc56596699,roomFlowPerformance,19.964689, 19.992157, 19.946961, 20.309058, 19.951369
2023-08-25T06:29+00:00,8c522e7966c5aea59456dc213878f2dc56596699,totalTime,119.867438, 119.736628, 119.728631, 121.473508, 119.972054
2023-08-25T06:29+00:00,8c522e7966c5aea59456dc213878f2dc56596699,firstSyncPerformance,1.307407, 1.874193, 1.520252, 1.352833, 1.339408
2023-08-25T06:29+00:00,8c522e7966c5aea59456dc213878f2dc56596699,loginPerformance,0.283264, 0.291603, 0.274882, 0.394555, 0.314010
2023-08-28T18:34+00:00,25db476fba4893b3e0387ded3bd43ddc360739db,launchPerformance,0.897782, 0.886947, 0.922812, 0.866394, 0.871421
2023-08-28T18:34+00:00,25db476fba4893b3e0387ded3bd43ddc360739db,roomFlowPerformance,2.878149, 2.872412, 2.898416, 2.900143, 2.915286
2023-08-28T18:34+00:00,25db476fba4893b3e0387ded3bd43ddc360739db,totalTime,102.987177, 102.812302, 102.870205, 102.643623, 102.656606
2023-08-28T18:34+00:00,25db476fba4893b3e0387ded3bd43ddc360739db,firstRoomsPerformance,0.003312, 0.003182, 0.003199, 0.003345, 0.003846
2023-08-28T18:34+00:00,25db476fba4893b3e0387ded3bd43ddc360739db,firstSyncPerformance,0.689025, 1.014451, 0.866058, 0.747317, 0.963518
2023-08-28T18:34+00:00,25db476fba4893b3e0387ded3bd43ddc360739db,loginPerformance,0.306040, 0.271959, 0.420864, 0.279820, 0.253879
2023-08-29T09:51+00:00,78d1fd631b7f9c8d90b71dee51571f8e5616c5c9,launchPerformance,0.861979, 0.892830, 0.870686, 0.880547, 0.870004
2023-08-29T09:51+00:00,78d1fd631b7f9c8d90b71dee51571f8e5616c5c9,roomFlowPerformance,2.901250, 2.936565, 2.910479, 2.888136, 2.892264
2023-08-29T09:51+00:00,78d1fd631b7f9c8d90b71dee51571f8e5616c5c9,totalTime,102.642126, 101.987602, 102.666292, 102.538034, 102.859539
2023-08-29T09:51+00:00,78d1fd631b7f9c8d90b71dee51571f8e5616c5c9,firstRoomsPerformance,0.003113, 0.002174, 0.004414, 0.004505, 0.004233
2023-08-29T09:51+00:00,78d1fd631b7f9c8d90b71dee51571f8e5616c5c9,firstSyncPerformance,0.725456, 0.741722, 0.844129, 0.816001, 0.746342
2023-08-29T09:51+00:00,78d1fd631b7f9c8d90b71dee51571f8e5616c5c9,loginPerformance,0.312553, 0.864670, 0.288228, 0.307529, 0.278690
2023-08-29T10:45+00:00,08ca96952698c0b7c6bdf634e7021ed8fec5f4f9,launchPerformance,1.074114, 0.957473, 0.882705, 0.862964, 0.873134
2023-08-29T10:45+00:00,08ca96952698c0b7c6bdf634e7021ed8fec5f4f9,roomFlowPerformance,2.993884, 2.879418, 2.857173, 2.879457, 2.878299
2023-08-29T10:45+00:00,08ca96952698c0b7c6bdf634e7021ed8fec5f4f9,totalTime,103.856667, 102.781741, 103.712457, 102.964730, 102.732733
2023-08-29T10:45+00:00,08ca96952698c0b7c6bdf634e7021ed8fec5f4f9,firstRoomsPerformance,0.370710, 0.331496, 0.438935, 0.316841, 0.325585
2023-08-29T10:45+00:00,08ca96952698c0b7c6bdf634e7021ed8fec5f4f9,firstSyncPerformance,0.801704, 0.736184, 0.863814, 0.713314, 0.765128
2023-08-29T10:45+00:00,08ca96952698c0b7c6bdf634e7021ed8fec5f4f9,loginPerformance,0.338128, 0.268057, 0.248861, 0.283208, 0.293193
2023-08-29T18:33+00:00,220279fd28e41dbb46e7d26d9a01f95dfb57cd23,launchPerformance,0.864747, 0.886684, 0.877594, 0.882952, 0.840555
